GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1400000US29510101100,29510101100,"Census Tract 1011, St. Louis city, Missouri",1179,73
1400000US29510101200,29510101200,"Census Tract 1012, St. Louis city, Missouri",1487,108
1400000US29510101300,29510101300,"Census Tract 1013, St. Louis city, Missouri",2210,50
1400000US29510101400,29510101400,"Census Tract 1014, St. Louis city, Missouri",1449,31
1400000US29510101500,29510101500,"Census Tract 1015, St. Louis city, Missouri",1703,86
1400000US29510101800,29510101800,"Census Tract 1018, St. Louis city, Missouri",1614,66
1400000US29510102100,29510102100,"Census Tract 1021, St. Louis city, Missouri",1718,48
1400000US29510102200,29510102200,"Census Tract 1022, St. Louis city, Missouri",3130,68
1400000US29510102300,29510102300,"Census Tract 1023, St. Louis city, Missouri",931,27
1400000US29510102400,29510102400,"Census Tract 1024, St. Louis city, Missouri",1216,33
1400000US29510102500,29510102500,"Census Tract 1025, St. Louis city, Missouri",1014,46
1400000US29510103100,29510103100,"Census Tract 1031, St. Louis city, Missouri",1993,46
1400000US29510103400,29510103400,"Census Tract 1034, St. Louis city, Missouri",960,34
1400000US29510103600,29510103600,"Census Tract 1036, St. Louis city, Missouri",707,25
1400000US29510103700,29510103700,"Census Tract 1037, St. Louis city, Missouri",1409,56
1400000US29510103800,29510103800,"Census Tract 1038, St. Louis city, Missouri",1911,42
1400000US29510104200,29510104200,"Census Tract 1042, St. Louis city, Missouri",2035,51
1400000US29510104500,29510104500,"Census Tract 1045, St. Louis city, Missouri",1347,46
1400000US29510105198,29510105198,"Census Tract 1051.98, St. Louis city, Missouri",1916,94
1400000US29510105200,29510105200,"Census Tract 1052, St. Louis city, Missouri",1630,43
1400000US29510105300,29510105300,"Census Tract 1053, St. Louis city, Missouri",1504,77
1400000US29510105400,29510105400,"Census Tract 1054, St. Louis city, Missouri",1201,54
1400000US29510105500,29510105500,"Census Tract 1055, St. Louis city, Missouri",1564,77
1400000US29510106100,29510106100,"Census Tract 1061, St. Louis city, Missouri",1267,80
1400000US29510106200,29510106200,"Census Tract 1062, St. Louis city, Missouri",882,65
1400000US29510106300,29510106300,"Census Tract 1063, St. Louis city, Missouri",1167,63
1400000US29510106400,29510106400,"Census Tract 1064, St. Louis city, Missouri",1566,72
1400000US29510106500,29510106500,"Census Tract 1065, St. Louis city, Missouri",1500,77
1400000US29510106600,29510106600,"Census Tract 1066, St. Louis city, Missouri",945,68
1400000US29510106700,29510106700,"Census Tract 1067, St. Louis city, Missouri",2003,96
1400000US29510107200,29510107200,"Census Tract 1072, St. Louis city, Missouri",663,38
1400000US29510107300,29510107300,"Census Tract 1073, St. Louis city, Missouri",2261,89
1400000US29510107400,29510107400,"Census Tract 1074, St. Louis city, Missouri",1331,51
1400000US29510107500,29510107500,"Census Tract 1075, St. Louis city, Missouri",1303,69
1400000US29510107600,29510107600,"Census Tract 1076, St. Louis city, Missouri",1189,38
1400000US29510108100,29510108100,"Census Tract 1081, St. Louis city, Missouri",1510,66
1400000US29510108200,29510108200,"Census Tract 1082, St. Louis city, Missouri",1287,30
1400000US29510108300,29510108300,"Census Tract 1083, St. Louis city, Missouri",1077,47
1400000US29510109600,29510109600,"Census Tract 1096, St. Louis city, Missouri",1647,93
1400000US29510109700,29510109700,"Census Tract 1097, St. Louis city, Missouri",1509,82
1400000US29510110100,29510110100,"Census Tract 1101, St. Louis city, Missouri",1637,87
1400000US29510110200,29510110200,"Census Tract 1102, St. Louis city, Missouri",1451,75
1400000US29510110300,29510110300,"Census Tract 1103, St. Louis city, Missouri",1487,87
1400000US29510110400,29510110400,"Census Tract 1104, St. Louis city, Missouri",1427,42
1400000US29510110500,29510110500,"Census Tract 1105, St. Louis city, Missouri",904,42
1400000US29510111100,29510111100,"Census Tract 1111, St. Louis city, Missouri",928,44
1400000US29510111200,29510111200,"Census Tract 1112, St. Louis city, Missouri",621,94
1400000US29510111300,29510111300,"Census Tract 1113, St. Louis city, Missouri",1179,62
1400000US29510111400,29510111400,"Census Tract 1114, St. Louis city, Missouri",810,76
1400000US29510111500,29510111500,"Census Tract 1115, St. Louis city, Missouri",484,31
1400000US29510112100,29510112100,"Census Tract 1121, St. Louis city, Missouri",2810,119
1400000US29510112200,29510112200,"Census Tract 1122, St. Louis city, Missouri",970,26
1400000US29510112300,29510112300,"Census Tract 1123, St. Louis city, Missouri",1244,77
1400000US29510112400,29510112400,"Census Tract 1124, St. Louis city, Missouri",2613,115
1400000US29510113500,29510113500,"Census Tract 1135, St. Louis city, Missouri",1363,58
1400000US29510114101,29510114101,"Census Tract 1141.01, St. Louis city, Missouri",2593,57
1400000US29510114102,29510114102,"Census Tract 1141.02, St. Louis city, Missouri",2246,72
1400000US29510114200,29510114200,"Census Tract 1142, St. Louis city, Missouri",2630,65
1400000US29510114300,29510114300,"Census Tract 1143, St. Louis city, Missouri",2767,73
1400000US29510115100,29510115100,"Census Tract 1151, St. Louis city, Missouri",1970,69
1400000US29510115200,29510115200,"Census Tract 1152, St. Louis city, Missouri",1714,55
1400000US29510115300,29510115300,"Census Tract 1153, St. Louis city, Missouri",2321,97
1400000US29510115400,29510115400,"Census Tract 1154, St. Louis city, Missouri",1408,54
1400000US29510115500,29510115500,"Census Tract 1155, St. Louis city, Missouri",2921,107
1400000US29510115600,29510115600,"Census Tract 1156, St. Louis city, Missouri",2931,102
1400000US29510115700,29510115700,"Census Tract 1157, St. Louis city, Missouri",1811,83
1400000US29510116100,29510116100,"Census Tract 1161, St. Louis city, Missouri",1812,57
1400000US29510116200,29510116200,"Census Tract 1162, St. Louis city, Missouri",2364,102
1400000US29510116301,29510116301,"Census Tract 1163.01, St. Louis city, Missouri",1613,47
1400000US29510116302,29510116302,"Census Tract 1163.02, St. Louis city, Missouri",1594,64
1400000US29510116400,29510116400,"Census Tract 1164, St. Louis city, Missouri",2523,72
1400000US29510116500,29510116500,"Census Tract 1165, St. Louis city, Missouri",2274,77
1400000US29510117100,29510117100,"Census Tract 1171, St. Louis city, Missouri",1123,50
1400000US29510117200,29510117200,"Census Tract 1172, St. Louis city, Missouri",2832,120
1400000US29510117400,29510117400,"Census Tract 1174, St. Louis city, Missouri",2335,80
1400000US29510118100,29510118100,"Census Tract 1181, St. Louis city, Missouri",825,41
1400000US29510118400,29510118400,"Census Tract 1184, St. Louis city, Missouri",576,53
1400000US29510118600,29510118600,"Census Tract 1186, St. Louis city, Missouri",1734,64
1400000US29510119101,29510119101,"Census Tract 1191.01, St. Louis city, Missouri",1912,75
