GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
1400000US29510117400,29510117400,"Census Tract 1174, St. Louis city, Missouri",201000,32614
1400000US29510118100,29510118100,"Census Tract 1181, St. Louis city, Missouri",99600,52582
1400000US29510118400,29510118400,"Census Tract 1184, St. Louis city, Missouri",,
1400000US29510118600,29510118600,"Census Tract 1186, St. Louis city, Missouri",167300,16577
1400000US29510119101,29510119101,"Census Tract 1191.01, St. Louis city, Missouri",236400,64584
1400000US29510119102,29510119102,"Census Tract 1191.02, St. Louis city, Missouri",229900,38799
1400000US29510119200,29510119200,"Census Tract 1192, St. Louis city, Missouri",264300,12578
1400000US29510119300,29510119300,"Census Tract 1193, St. Louis city, Missouri",,
1400000US29510120200,29510120200,"Census Tract 1202, St. Louis city, Missouri",81000,38557
1400000US29510121200,29510121200,"Census Tract 1212, St. Louis city, Missouri",208800,140600
1400000US29510123100,29510123100,"Census Tract 1231, St. Louis city, Missouri",151200,9976
1400000US29510123200,29510123200,"Census Tract 1232, St. Louis city, Missouri",234000,19608
1400000US29510123300,29510123300,"Census Tract 1233, St. Louis city, Missouri",187800,19896
1400000US29510124100,29510124100,"Census Tract 1241, St. Louis city, Missouri",76200,14308
1400000US29510124200,29510124200,"Census Tract 1242, St. Louis city, Missouri",89400,23729
1400000US29510124300,29510124300,"Census Tract 1243, St. Louis city, Missouri",185300,23351
1400000US29510124600,29510124600,"Census Tract 1246, St. Louis city, Missouri",62600,7841
1400000US29510125500,29510125500,"Census Tract 1255, St. Louis city, Missouri",170600,29122
1400000US29510125600,29510125600,"Census Tract 1256, St. Louis city, Missouri",266900,50969
1400000US29510125700,29510125700,"Census Tract 1257, St. Louis city, Missouri",113300,87770
1400000US29510126600,29510126600,"Census Tract 1266, St. Louis city, Missouri",127000,35572
1400000US29510126700,29510126700,"Census Tract 1267, St. Louis city, Missouri",42200,11679
1400000US29510126800,29510126800,"Census Tract 1268, St. Louis city, Missouri",125800,8052
1400000US29510126900,29510126900,"Census Tract 1269, St. Louis city, Missouri",60300,4315
1400000US29510127000,29510127000,"Census Tract 1270, St. Louis city, Missouri",60100,23651
1400000US29510127100,29510127100,"Census Tract 1271, St. Louis city, Missouri",75600,5848
1400000US29510127200,29510127200,"Census Tract 1272, St. Louis city, Missouri",145000,20192
1400000US29510127300,29510127300,"Census Tract 1273, St. Louis city, Missouri",200300,39339
1400000US29510127400,29510127400,"Census Tract 1274, St. Louis city, Missouri",210800,58834
1400000US29510127500,29510127500,"Census Tract 1275, St. Louis city, Missouri",159700,10826
1400000US29510127600,29510127600,"Census Tract 1276, St. Louis city, Missouri",200500,22987
