GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US29510121100,29510121100,"Census Tract 1211, St. Louis city, Missouri",16643,5490
1400000US29510121200,29510121200,"Census Tract 1212, St. Louis city, Missouri",12228,2433
1400000US29510123100,29510123100,"Census Tract 1231, St. Louis city, Missouri",52799,12001
1400000US29510123200,29510123200,"Census Tract 1232, St. Louis city, Missouri",16779,7454
1400000US29510123300,29510123300,"Census Tract 1233, St. Louis city, Missouri",25664,8778
1400000US29510124100,29510124100,"Census Tract 1241, St. Louis city, Missouri",17760,4435
1400000US29510124200,29510124200,"Census Tract 1242, St. Louis city, Missouri",17530,4553
1400000US29510124300,29510124300,"Census Tract 1243, St. Louis city, Missouri",29531,5190
1400000US29510124600,29510124600,"Census Tract 1246, St. Louis city, Missouri",12270,2210
1400000US29510125500,29510125500,"Census Tract 1255, St. Louis city, Missouri",40365,6695
1400000US29510125600,29510125600,"Census Tract 1256, St. Louis city, Missouri",38247,10661
1400000US29510125700,29510125700,"Census Tract 1257, St. Louis city, Missouri",13060,5279
1400000US29510126600,29510126600,"Census Tract 1266, St. Louis city, Missouri",14865,6400
1400000US29510126700,29510126700,"Census Tract 1267, St. Louis city, Missouri",15982,10620
1400000US29510126800,29510126800,"Census Tract 1268, St. Louis city, Missouri",39917,18545
1400000US29510126900,29510126900,"Census Tract 1269, St. Louis city, Missouri",24756,3077
1400000US29510127000,29510127000,"Census Tract 1270, St. Louis city, Missouri",22316,4880
1400000US29510127100,29510127100,"Census Tract 1271, St. Louis city, Missouri",17349,2388
1400000US29510127200,29510127200,"Census Tract 1272, St. Louis city, Missouri",50054,16110
1400000US29510127300,29510127300,"Census Tract 1273, St. Louis city, Missouri",26415,8335
1400000US29510127400,29510127400,"Census Tract 1274, St. Louis city, Missouri",14694,6015
1400000US29510127500,29510127500,"Census Tract 1275, St. Louis city, Missouri",20777,5200
1400000US29510127600,29510127600,"Census Tract 1276, St. Louis city, Missouri",18924,12194
